customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,num_support_calls,avg_session_duration,churn
2393,42,Male,22,80.38745242552343,479.40056203931385,One year,Bank transfer,Fiber optic,No,No internet,4,13.823796124742687,0
2394,50,Female,55,136.5095174500541,2743.0065633655577,One year,Electronic check,Fiber optic,Yes,No internet,8,80.03871221673755,1
2395,66,Male,57,55.43450766877859,5591.068420282675,Month-to-month,Electronic check,DSL,No internet,No,0,143.07636131606898,0
2396,49,Female,13,139.015113911904,6357.201244557301,Month-to-month,Electronic check,Fiber optic,Yes,No internet,2,90.08678839129851,0
2397,66,Male,47,127.704962578755,1602.7435623529752,Month-to-month,Bank transfer,DSL,No internet,No internet,5,158.79733646445587,1
2398,52,Female,62,147.47253231820815,5878.748341958311,Month-to-month,Bank transfer,No,Yes,Yes,0,119.61581842120808,0
2399,61,Female,54,62.1534863121272,7647.752383224333,Month-to-month,Mailed check,DSL,Yes,Yes,5,140.2345118884786,1
2400,55,Female,29,50.647913400621846,7263.815985761942,One year,Electronic check,DSL,No internet,No internet,1,146.7616229827012,0
2401,43,Male,22,63.012696615944655,6336.071011282321,One year,Electronic check,Fiber optic,Yes,No internet,9,127.21504070482266,0
2402,28,Male,65,144.10447347853557,5727.380819726572,Two year,Electronic check,DSL,No,No,4,137.39471220447967,0
2403,52,Male,29,63.2995284868824,1957.5926333561854,Month-to-month,Electronic check,Fiber optic,Yes,No,9,128.2027917696121,1
2404,25,Female,48,93.47753659444096,5107.835493680087,One year,Electronic check,DSL,No,No internet,1,103.57883723711595,0
2405,63,Female,5,72.47830673624685,5181.864551101338,Two year,Electronic check,DSL,No internet,Yes,0,106.3106041512236,1
2406,31,Male,35,71.50861878263152,3313.8885235322346,One year,Electronic check,No,Yes,Yes,3,42.28041304825622,0
2407,27,Female,71,45.139219284277175,3994.822147437407,One year,Mailed check,DSL,Yes,No,1,150.66466967443966,0
2408,19,Female,46,89.8203403036867,5582.825056580184,Two year,Mailed check,DSL,No,Yes,8,63.0633433412228,0
2409,63,Female,35,130.42255314573688,7621.602132112334,Two year,Credit card,DSL,No,Yes,2,101.0752700191063,1
2410,26,Male,45,26.433051762003203,2432.9190466841496,Month-to-month,Electronic check,No,No internet,No,8,52.422744850227716,1
2411,20,Female,13,135.5994571762448,2046.2689004637723,One year,Electronic check,Fiber optic,No,No,3,128.29704644805867,0
2412,38,Male,10,106.51148546784893,4854.274449161086,Month-to-month,Mailed check,No,No,Yes,9,175.77872187126906,1
2413,43,Male,66,100.17595047473738,1133.3129803867434,One year,Mailed check,No,No,No,6,146.32983989005925,1
2414,25,Male,70,101.36703028011898,4702.00936085373,Two year,Electronic check,Fiber optic,Yes,No internet,6,115.24623192088637,0
2415,65,Male,25,58.515078674081025,801.9267320643035,Month-to-month,Electronic check,Fiber optic,Yes,No,5,106.47611073615715,0
2416,19,Male,44,73.96878550287741,3975.6126488756195,Two year,Mailed check,No,Yes,No internet,7,93.26111374999793,0
2417,23,Female,60,123.9077007675479,5001.273560236916,One year,Mailed check,Fiber optic,Yes,No internet,5,44.84514339981204,1
2418,45,Male,47,59.82953480171765,653.8661502554507,Month-to-month,Credit card,No,Yes,No internet,8,69.16170881352173,1
2419,46,Male,40,81.10262724445057,1734.9299003941715,One year,Credit card,Fiber optic,No,No,4,79.0869926091211,0
2420,43,Male,7,22.552195280394933,2749.456850548247,Month-to-month,Electronic check,Fiber optic,No,No,2,170.57674272297177,1
2421,42,Female,46,115.36258588161586,3011.9296919706558,Month-to-month,Mailed check,DSL,Yes,No,4,82.3490851861221,0
2422,29,Female,23,74.30128296821874,5441.226681707852,Two year,Credit card,Fiber optic,Yes,No internet,3,109.65236031530742,0
2423,22,Female,46,88.29663990156848,4279.268590420241,Month-to-month,Electronic check,Fiber optic,No internet,No,2,166.812171903999,1
2424,51,Female,13,34.90961131539862,3118.6569154120825,One year,Credit card,Fiber optic,No internet,Yes,0,98.13248932792833,0
2425,65,Male,21,148.9228497423668,3660.3424092990354,Two year,Credit card,No,No,Yes,7,52.74646257688585,0
2426,54,Male,1,59.320817508029975,202.51569813688985,Two year,Credit card,Fiber optic,No internet,No,3,74.77103812167319,0
2427,32,Female,19,102.54865600753854,6187.149706530277,Two year,Bank transfer,DSL,No,No internet,2,73.84166407697309,0
2428,61,Female,60,95.5607248310805,423.93704068878145,One year,Electronic check,Fiber optic,No internet,No,3,131.50198599936627,0
2429,53,Female,33,122.06198651024874,6651.608194088271,One year,Credit card,Fiber optic,Yes,Yes,0,60.3405241782044,1
2430,32,Female,4,58.19880423085487,4373.872519176368,Month-to-month,Electronic check,No,Yes,No internet,5,134.14905821926703,0
2431,60,Male,3,118.27055484964085,4269.771610673684,Month-to-month,Electronic check,Fiber optic,No,No,2,161.17126102074337,0
2432,65,Female,52,69.72522498914546,5666.171159408274,Two year,Mailed check,DSL,No,No,7,67.13241199133101,0
2433,40,Female,28,73.45092556002538,6890.520307962376,One year,Electronic check,DSL,No,No internet,9,33.00798704178074,0
2434,23,Female,70,107.45262844328012,7546.9045571893475,Month-to-month,Credit card,DSL,No,No internet,4,118.55423966466927,0
2435,63,Female,70,121.95715032626094,4392.62210922748,Month-to-month,Electronic check,DSL,No internet,Yes,8,71.345259479079,0
2436,67,Female,55,106.69266269567268,1290.2000327124542,Two year,Mailed check,Fiber optic,Yes,No,8,100.77764841457825,1
2437,61,Female,57,136.9843376742498,7041.184316766757,Two year,Bank transfer,DSL,No internet,Yes,1,117.80815741273382,1
2438,60,Female,16,57.07067383630875,421.30894512390785,Month-to-month,Bank transfer,DSL,Yes,Yes,4,79.31630049035495,0
2439,62,Male,24,137.08017517325342,6477.963648686485,One year,Mailed check,Fiber optic,Yes,No internet,6,167.1980568043127,0
2440,38,Male,69,37.01225837263923,5475.33084876262,Month-to-month,Credit card,Fiber optic,No internet,No,6,77.93449120898026,0
2441,40,Male,41,105.73894147389748,7247.348098641274,One year,Credit card,DSL,No,Yes,9,62.25363563080491,0
2442,60,Male,47,91.19198467942307,7189.95888695483,One year,Credit card,Fiber optic,No internet,Yes,2,160.56478758681087,0
2443,33,Male,69,84.30267225402663,519.9172749529293,One year,Electronic check,DSL,No internet,No internet,6,33.171292982387655,0
2444,64,Male,31,60.41856375208317,4914.6266166878095,Month-to-month,Bank transfer,Fiber optic,No internet,No,6,31.115517893550315,1
2445,32,Female,30,85.48525689007045,1084.904495828794,Month-to-month,Credit card,Fiber optic,Yes,No,3,169.0686952929564,0
2446,42,Female,18,41.03053633001142,719.9020327780323,Month-to-month,Bank transfer,No,No,Yes,6,45.52463039860633,0
2447,53,Male,44,68.01172274751784,3641.3894520627714,Two year,Mailed check,DSL,Yes,No internet,7,35.234358616188885,0
2448,28,Female,27,32.82851927290406,871.0205648050511,Two year,Bank transfer,DSL,No internet,No,2,100.97861168332325,0
2449,68,Male,26,94.34005797222154,5850.428826589483,Two year,Credit card,Fiber optic,No internet,No,1,17.95403925575058,0
2450,32,Female,60,32.449825205951505,7754.631613010038,Two year,Bank transfer,DSL,Yes,Yes,8,115.40255012368522,0
2451,21,Female,18,40.84480370767154,4599.7053664864325,One year,Mailed check,Fiber optic,Yes,No,6,86.998235717641,0
2452,38,Female,56,31.11068419337257,1957.834069537324,Month-to-month,Bank transfer,DSL,No,No,0,118.87003395050469,0
2453,30,Female,31,69.57038319377013,6761.330493050624,One year,Electronic check,Fiber optic,No internet,No,9,58.26927360056758,0
2454,39,Female,59,129.4545990743853,6839.516661947205,Month-to-month,Mailed check,No,Yes,No,9,163.93027643932007,0
2455,36,Female,2,137.89653091239762,5889.009181678715,Month-to-month,Electronic check,No,Yes,Yes,8,55.998721163308765,1
2456,51,Male,39,29.34562909800174,4959.544260025472,Month-to-month,Electronic check,No,Yes,No,4,118.3859965422863,1
2457,31,Male,61,102.49151831201151,6955.560392538619,Month-to-month,Credit card,DSL,Yes,No,1,170.6656146066962,1
2458,21,Female,63,108.97010519696954,1390.0042877807166,One year,Credit card,Fiber optic,No internet,No internet,6,78.13757901801804,1
2459,65,Male,18,89.39009251616314,7459.640998117954,Month-to-month,Mailed check,Fiber optic,No,Yes,8,37.442509809783644,1
2460,69,Female,17,106.70803199104097,7582.904878763489,Month-to-month,Credit card,No,Yes,No,2,21.62502090501174,0
2461,63,Male,39,50.37979300760239,6988.739754577354,One year,Bank transfer,No,Yes,No internet,3,173.71305945729307,0
2462,44,Female,71,83.65374753647208,2080.23007422059,One year,Mailed check,No,No,Yes,8,139.82925261896963,0
2463,46,Male,54,70.81386037465771,6879.60925185397,One year,Credit card,No,No internet,No,1,166.22185021203333,0
2464,64,Female,35,31.66203368715204,4031.3418735177647,Month-to-month,Credit card,Fiber optic,Yes,No internet,3,128.80161903716794,0
2465,45,Male,11,101.32233716392356,4799.94887546652,Month-to-month,Bank transfer,Fiber optic,No,Yes,4,68.21624571219067,1
2466,52,Female,61,84.377975047301,6740.744917782747,One year,Electronic check,No,No,No,3,30.912819617174627,0
2467,25,Male,44,55.772623497335815,333.7044719073764,One year,Bank transfer,Fiber optic,No internet,No internet,6,167.9821660767501,0
2468,33,Female,68,81.57908385243829,2967.246478187601,Month-to-month,Electronic check,No,No,Yes,5,93.23523750225999,0
2469,59,Female,25,120.78874239167538,6543.977680231279,Two year,Credit card,No,No internet,No internet,8,77.40652936719587,0
2470,53,Female,48,124.2155091650483,6530.242792033612,Month-to-month,Electronic check,Fiber optic,No,No internet,3,108.22465041065094,1
2471,47,Male,32,104.43839673741799,6804.634622375169,Month-to-month,Electronic check,DSL,Yes,No,8,28.11508464328174,0
2472,35,Male,4,80.80721834202129,1436.8056111019812,Month-to-month,Credit card,DSL,No internet,No internet,0,62.56464929366227,1
2473,19,Male,38,94.84745309650025,5676.504284000885,Month-to-month,Mailed check,DSL,No,No,5,118.43893820668839,1
2474,66,Female,63,70.05199827623022,1257.3763899928067,Two year,Bank transfer,Fiber optic,Yes,No,6,27.02090088071639,1
2475,30,Male,47,36.45232458925097,6302.2742707131,Month-to-month,Credit card,Fiber optic,No,No internet,8,32.99126902403027,1
2476,21,Female,1,70.13067766019194,2036.4954351906092,Month-to-month,Bank transfer,Fiber optic,Yes,No internet,0,96.79993689547943,1
2477,43,Male,3,88.94325828905245,5928.760047936873,Month-to-month,Bank transfer,Fiber optic,No internet,No internet,0,115.98771118218548,0
2478,42,Male,62,97.84842190457593,3694.5127863709827,Month-to-month,Electronic check,No,Yes,No internet,1,41.79028998494442,0
2479,47,Male,64,141.65412688710072,7891.481369966902,Month-to-month,Credit card,DSL,No,Yes,5,15.624387857433607,0
2480,28,Male,17,121.0533478539801,4681.16126291932,Month-to-month,Mailed check,No,Yes,No,2,172.92237177034855,0
2481,24,Female,62,39.759032987808055,5097.376977340261,Month-to-month,Bank transfer,DSL,Yes,No internet,5,14.673751840034662,0
2482,48,Male,35,42.64368686488065,3008.4917594251706,One year,Bank transfer,Fiber optic,No internet,Yes,1,10.348847058509005,0
2483,61,Male,13,33.06431870116803,5902.709246994721,One year,Mailed check,Fiber optic,Yes,No internet,9,64.96789670079394,0
2484,27,Female,35,115.96362453871932,4009.5965647281964,One year,Bank transfer,Fiber optic,Yes,Yes,5,47.81703869184659,0
2485,56,Female,43,111.79589620394141,242.72641725732677,One year,Credit card,Fiber optic,No,No,6,107.50968155669585,0
2486,30,Male,2,148.22717722059454,4907.794623217596,Month-to-month,Mailed check,DSL,No,No internet,5,162.01550906298363,0
2487,48,Male,56,87.86304429636533,6660.630764391955,Two year,Credit card,DSL,No internet,Yes,1,91.78830431468349,0
2488,24,Female,51,127.43394075035465,1970.7339834775603,Month-to-month,Mailed check,DSL,No internet,Yes,4,141.461205498885,0
2489,66,Female,54,94.93718162356238,1846.4036651729584,Month-to-month,Bank transfer,Fiber optic,No internet,No,9,164.5685965414215,0
2490,59,Female,16,133.63127262856682,4910.200846642237,One year,Mailed check,Fiber optic,No,No internet,5,42.19794111305527,0
2491,59,Male,18,113.73273510935769,6562.036283761402,One year,Credit card,Fiber optic,Yes,No internet,7,93.01285064074101,0
2492,53,Male,7,103.57492194886288,2072.000668964249,Month-to-month,Mailed check,No,No internet,No,8,119.151899931784,0
2493,37,Male,45,93.46594722779655,7464.874944820009,Month-to-month,Bank transfer,No,No,No,4,66.42015044645858,0
2494,21,Female,36,113.98616817758673,7426.360117784237,Month-to-month,Electronic check,Fiber optic,No,No,6,135.7578588680323,1
2495,24,Female,41,74.55499954723136,1684.2397080726735,Two year,Bank transfer,DSL,No internet,Yes,3,129.90354578771024,0
2496,18,Female,42,32.55495549173634,2183.896855248844,Month-to-month,Bank transfer,Fiber optic,No,Yes,9,81.58602830574132,1
2497,61,Male,7,25.198196743719304,5634.730606490475,One year,Electronic check,Fiber optic,Yes,No,4,24.95213808215844,0
2498,62,Female,15,82.2730851091926,7618.691561292965,Month-to-month,Mailed check,Fiber optic,No,No internet,0,11.966693192038534,1
2499,59,Male,60,97.90790568861837,5708.073241332886,Month-to-month,Bank transfer,Fiber optic,No,Yes,2,72.78942556734458,0
2500,64,Female,40,30.250373974181304,3614.71039358225,Month-to-month,Electronic check,Fiber optic,Yes,No,1,23.951703669991705,0
2501,30,Male,37,57.297461358573294,1435.1106367693747,Month-to-month,Credit card,No,No internet,Yes,5,142.87615534540436,0
2502,39,Male,66,61.86418677681332,3741.977805833007,Month-to-month,Electronic check,No,No,Yes,8,66.83538315572673,1
2503,38,Female,55,93.16341957707266,4893.46555656738,One year,Bank transfer,No,Yes,No,9,123.23670688458846,1
2504,39,Male,56,56.20271928556258,2714.5201597575374,Month-to-month,Credit card,No,No internet,No internet,2,68.88442784107792,0
2505,45,Female,44,32.43431794228087,4131.036787480709,One year,Bank transfer,No,Yes,No internet,1,145.3095308607631,0
2506,26,Male,57,41.431376323051516,1128.691613796777,Month-to-month,Electronic check,DSL,No,Yes,1,161.0301244253628,1
2507,43,Female,6,42.613214208545116,3672.2860256494328,Two year,Credit card,No,Yes,No internet,5,152.3774053746658,0
2508,26,Female,32,129.550342748959,817.1289695434766,Two year,Bank transfer,DSL,No internet,No internet,9,92.36050587657506,0
2509,32,Male,18,56.96155930717789,487.8011245970257,Month-to-month,Electronic check,Fiber optic,No internet,No,5,24.271773847869486,0
2510,27,Female,68,112.9099254089184,6872.195333234685,Two year,Credit card,DSL,No internet,No,4,73.190887984883,0
2511,41,Male,7,93.81903702410975,1720.1445147539919,Month-to-month,Bank transfer,DSL,Yes,No,8,82.15751909986405,0
2512,59,Female,8,147.01503797013746,4643.727100110673,One year,Electronic check,DSL,Yes,No internet,6,173.2431818456687,1
2513,25,Female,64,55.46694695442629,1276.9637914389402,Month-to-month,Bank transfer,Fiber optic,No internet,No internet,6,106.13454188520626,0
2514,41,Female,7,40.58849266879603,2173.9678101834015,One year,Bank transfer,Fiber optic,No internet,No,0,118.94385959239507,0
2515,33,Female,41,26.764918900292848,2954.5814161789262,One year,Bank transfer,DSL,No internet,No internet,9,142.94060877035255,0
2516,66,Male,40,51.32475609656647,1235.043847202685,Month-to-month,Mailed check,No,No,No,9,106.59441942575758,0
2517,43,Female,3,108.92921523400103,463.10214638777154,One year,Bank transfer,No,No,Yes,1,111.74238356106953,0
2518,44,Female,17,31.083569202791878,7029.562435942287,One year,Credit card,Fiber optic,No,Yes,2,51.7057255468829,0
2519,54,Male,66,51.811239869455605,193.4794034501998,One year,Electronic check,No,No internet,No internet,4,20.007323285416852,0
2520,21,Male,52,131.19008786392158,584.4357643970358,Two year,Electronic check,Fiber optic,No,No internet,3,132.63559944853606,0
2521,67,Male,22,95.78388341738763,6460.0700705420095,Two year,Mailed check,No,No internet,No internet,7,154.27639855025242,0
2522,41,Male,4,29.03780023291541,2327.8658605071428,Two year,Mailed check,Fiber optic,Yes,No internet,3,80.04003116526765,1
2523,36,Male,6,26.198808752469226,5810.280378806108,Two year,Mailed check,Fiber optic,No internet,Yes,5,103.31545705219565,0
2524,53,Male,38,27.945973792349694,1255.1834188215187,Month-to-month,Bank transfer,No,No internet,No,8,62.238488647069616,0
2525,56,Female,26,142.44375651914285,1974.5258139140828,Month-to-month,Bank transfer,DSL,No,Yes,1,86.53750088917491,1
2526,27,Male,11,130.48328571293712,4624.934481116248,Month-to-month,Credit card,DSL,Yes,No,7,45.511253465297365,1
2527,42,Female,17,129.84220546244072,7910.22312406534,Two year,Electronic check,Fiber optic,Yes,No internet,4,139.18075737784338,1
2528,35,Male,31,140.14817909166095,680.211314257863,Month-to-month,Electronic check,DSL,Yes,No,9,93.62500392176618,0
2529,36,Female,35,85.68320073261833,3264.3813240564746,Month-to-month,Bank transfer,Fiber optic,No,No,5,103.01661404588341,0
2530,53,Female,16,52.154807248634725,440.33966304680604,Month-to-month,Electronic check,DSL,No,No,2,16.30497330440794,0
2531,27,Female,18,72.17524055100736,1673.8888969822017,Month-to-month,Bank transfer,No,No,No,7,115.80772668986906,0
2532,50,Male,62,113.45232947489541,7269.021112024186,Month-to-month,Mailed check,No,No,Yes,1,44.45148804132421,1
2533,67,Male,27,133.88427329776448,862.0348199391804,One year,Bank transfer,DSL,No,No internet,0,75.17708954202827,0
2534,22,Male,35,76.56182047093816,6869.161778867506,Month-to-month,Credit card,DSL,No internet,No internet,0,80.16166901629316,1
2535,64,Male,45,89.59952419966795,1504.6455810696418,One year,Bank transfer,DSL,Yes,No,7,86.28454157297541,1
2536,66,Female,35,141.13178912591292,6908.1002876478615,Two year,Bank transfer,Fiber optic,No,No internet,1,48.66418614950975,1
2537,52,Male,28,33.97482282422578,4350.373508771834,One year,Electronic check,Fiber optic,Yes,Yes,4,154.5187382016589,0
2538,61,Female,9,132.0988982066361,7037.832726392064,Month-to-month,Bank transfer,Fiber optic,No,No,1,82.73452561978583,1
2539,51,Female,15,40.70997269275167,1298.4587927470113,Two year,Credit card,DSL,No internet,No internet,3,114.06285784440442,0
2540,50,Male,21,82.90197553778063,6120.088755331825,One year,Bank transfer,Fiber optic,Yes,No internet,8,114.36938276794142,1
2541,38,Male,52,48.39500672619775,5477.518909036556,Month-to-month,Bank transfer,DSL,No,No,1,113.1873946516321,1
2542,34,Male,35,98.38319198977855,4389.173760404404,One year,Mailed check,Fiber optic,No internet,Yes,3,105.08406152143152,0
2543,39,Female,51,92.61454482207459,6503.640020846687,One year,Bank transfer,DSL,No internet,No,9,149.84637720501408,1
2544,65,Male,55,69.40095735129773,5221.380592973614,Month-to-month,Bank transfer,Fiber optic,Yes,No,4,148.14502833702215,1
2545,54,Female,44,132.22945692986616,7028.670704401222,Month-to-month,Bank transfer,DSL,No,No internet,9,80.91457734282604,0
2546,32,Male,65,105.77573163744778,3110.3909596059716,One year,Credit card,DSL,No internet,No internet,9,118.0938281822057,0
2547,52,Female,25,113.75666624505267,4760.393108363139,One year,Electronic check,DSL,No internet,No,4,27.480971569536745,0
2548,45,Male,47,39.58576596699691,6977.746656348122,Month-to-month,Mailed check,Fiber optic,No internet,No,4,25.43135530561952,0
2549,24,Male,56,134.81153813683028,1797.0311064226635,One year,Mailed check,Fiber optic,Yes,No internet,9,91.58578893861453,0
2550,49,Female,38,41.71522127060239,3937.3567172731487,Month-to-month,Bank transfer,No,Yes,No,9,163.03468401302362,0
2551,28,Male,11,48.962045347294826,7689.860391656484,One year,Bank transfer,DSL,No,Yes,1,120.49994942902825,0
2552,27,Male,67,36.647168004594455,3841.454231808007,Month-to-month,Electronic check,DSL,No,No,7,123.76679185009101,0
2553,26,Male,15,77.24669703594603,2097.3526170447685,Month-to-month,Bank transfer,DSL,Yes,Yes,4,36.80446305351522,0
2554,31,Male,1,135.40220012780026,2873.502286071582,Two year,Credit card,DSL,Yes,No,5,87.06175552570261,1
2555,30,Male,7,52.81817754928174,7092.164543050228,One year,Electronic check,DSL,Yes,No,7,78.13446064736392,1
2556,42,Male,1,68.58794465498391,7643.576006263647,Month-to-month,Bank transfer,DSL,No internet,No,7,143.10631894821282,1
2557,19,Male,49,129.98863460980488,7605.8503772205,Month-to-month,Electronic check,Fiber optic,Yes,No internet,9,33.430096451285564,0
2558,52,Female,29,100.31598636865559,5621.644896551713,One year,Mailed check,Fiber optic,No,No internet,6,101.66247124623675,0
2559,24,Female,26,117.710131174016,4125.854921714438,Two year,Bank transfer,Fiber optic,No internet,No internet,7,164.9297554333048,0
2560,38,Male,45,47.82000642669493,1543.2425857680005,One year,Electronic check,DSL,Yes,No internet,9,161.71818124090765,0
2561,35,Male,71,113.14368223323481,1073.4459953566698,One year,Electronic check,Fiber optic,No,No internet,6,154.89730865711246,1
2562,20,Male,12,49.58937522343042,572.1562003666352,Two year,Bank transfer,Fiber optic,Yes,No internet,9,73.74750319918518,0
2563,59,Female,32,148.35081768738593,239.94778512085713,One year,Electronic check,DSL,No,No,5,169.98711741135983,0
2564,56,Female,20,92.78520029647585,7037.122104634888,Month-to-month,Bank transfer,Fiber optic,No internet,Yes,4,146.90108647209323,0
2565,58,Male,51,110.4331035456078,6491.781894846421,One year,Bank transfer,No,No internet,No internet,4,154.69402427095355,0
2566,66,Female,36,35.392205938395364,4585.788905953719,Month-to-month,Credit card,No,No,No internet,7,168.50014503524784,0
2567,28,Male,67,52.585277405404035,7989.91371084794,One year,Credit card,Fiber optic,No,No,0,169.29021515439376,0
2568,56,Male,1,38.16628574336606,7629.111370392965,Month-to-month,Electronic check,Fiber optic,No internet,No internet,1,50.811043754198444,1
2569,41,Male,27,70.722192985324,5275.36086864618,Month-to-month,Electronic check,Fiber optic,No internet,No,0,31.706911002118368,0
2570,63,Male,40,56.937662346701806,3770.139079618002,Month-to-month,Electronic check,DSL,No,No internet,9,127.4487404071236,0
2571,36,Female,14,115.279893751974,1302.1486572937238,Month-to-month,Mailed check,Fiber optic,No,Yes,6,105.7463726283142,0
2572,21,Female,69,34.13216735165965,4173.191061509384,Month-to-month,Bank transfer,Fiber optic,Yes,No internet,8,65.66250595742846,0
2573,43,Male,6,117.76771789854787,1346.1750157956653,One year,Bank transfer,No,Yes,No internet,6,126.35641615209266,1
2574,55,Female,33,25.941627203016374,3247.7653035448934,Month-to-month,Mailed check,DSL,No internet,No,8,20.539469143706697,0
2575,59,Female,55,46.26231885191102,7546.920056618732,One year,Mailed check,DSL,No internet,No internet,3,18.02541380430018,0
2576,49,Male,19,122.95544895539838,2801.6340157515356,One year,Electronic check,Fiber optic,Yes,No,6,70.23279931429921,0
2577,56,Female,29,116.56096334402633,1307.0194617833902,One year,Bank transfer,Fiber optic,Yes,Yes,9,42.95392598346734,1
2578,62,Male,61,81.92239480945224,4700.9331734660955,One year,Credit card,DSL,No internet,No internet,9,132.15452862538817,0
2579,63,Male,70,26.497752960081733,4858.67697560703,Month-to-month,Credit card,Fiber optic,No internet,No,6,171.16371244439264,0
2580,53,Male,24,99.2861864170089,1631.053515496535,Month-to-month,Mailed check,DSL,No,Yes,9,122.47666032638634,1
2581,57,Male,23,72.8741335166328,1653.0340418974858,Two year,Mailed check,Fiber optic,No,Yes,9,121.31334241168585,0
2582,54,Female,10,61.14865952573607,7917.443351466133,One year,Bank transfer,Fiber optic,No internet,No,1,11.121247481329139,0
2583,50,Male,54,103.25338278744945,2021.9204756114748,One year,Bank transfer,DSL,Yes,No,1,97.08708519318712,0
2584,53,Female,41,76.75989308622442,6721.717074790314,One year,Credit card,Fiber optic,No,No internet,7,148.9072244297771,0
2585,20,Male,49,32.014743058913226,3815.558221813238,Month-to-month,Bank transfer,DSL,No internet,Yes,1,121.200462107463,1
2586,26,Male,17,139.07356116660475,3536.414987410551,One year,Electronic check,Fiber optic,Yes,Yes,0,48.723005390301864,0
2587,25,Female,56,121.20410292893926,2430.203087693644,Month-to-month,Mailed check,DSL,Yes,No,0,154.24079223262413,0
2588,50,Male,45,27.329164867771816,6213.223795449413,Two year,Credit card,No,No internet,Yes,0,173.94404311658099,0
2589,23,Female,30,88.25830312479042,7057.220939688284,Month-to-month,Credit card,DSL,No,No,5,57.428784075045975,0
2590,58,Female,44,30.83908317682168,2162.9069463167343,One year,Electronic check,Fiber optic,No,No internet,4,45.206038168187135,0
2591,56,Male,55,128.84768167760305,851.2636878580005,Month-to-month,Bank transfer,Fiber optic,No internet,No,6,67.5495737909549,0
2592,21,Male,19,99.69181493675633,1181.664467796318,Two year,Bank transfer,DSL,Yes,No internet,2,20.736908259204085,0
2593,30,Male,29,42.4183873644989,6363.147924653328,Two year,Mailed check,DSL,No,No,4,158.48355442476884,0
2594,66,Male,2,22.6963745648061,3543.032599425044,Month-to-month,Electronic check,DSL,No internet,No internet,1,167.9809116905218,0
2595,19,Male,36,24.105531579034682,1142.125801444711,Month-to-month,Credit card,DSL,No,Yes,8,117.66151673763216,0
2596,22,Male,19,85.95751136842786,2788.276830715034,Month-to-month,Electronic check,Fiber optic,No internet,No,8,139.9369181850858,1
2597,61,Female,7,115.4685522279806,4162.460314539118,One year,Credit card,Fiber optic,No,No,3,123.67061516397654,0
2598,44,Female,26,35.70925867341469,6831.208302375565,Month-to-month,Electronic check,DSL,No,No,1,74.15021897927774,0
2599,49,Male,38,48.76692856894448,5169.771708378882,One year,Bank transfer,Fiber optic,No,No internet,9,117.44720154922518,1
2600,38,Female,3,62.5437928720392,1490.659128532006,Month-to-month,Credit card,No,No internet,No,7,152.17442904876918,1
2601,25,Female,66,48.34998166794989,1353.751427630858,One year,Mailed check,No,No internet,No,3,147.6842597400804,0
2602,55,Male,71,70.87375314933062,3357.440303503248,One year,Electronic check,DSL,Yes,Yes,4,23.77977949083467,0
2603,25,Male,43,92.7499507494599,694.0234968438754,One year,Bank transfer,DSL,No,No,3,88.6421632923299,0
2604,67,Female,62,109.0417772713702,6069.059842742597,One year,Credit card,Fiber optic,No,No,1,77.5446488727325,0
2605,20,Male,71,145.2907736869397,3271.4851803997994,Month-to-month,Bank transfer,DSL,No internet,No,5,137.841486782577,1
2606,61,Female,24,141.00967705881527,2809.8878049729833,One year,Electronic check,DSL,No,No,0,95.23390972278317,0
2607,20,Male,39,94.11650672775889,4121.955825892343,One year,Mailed check,DSL,No internet,Yes,7,69.44918845680132,0
2608,39,Female,68,115.43950733932611,5700.758749726498,One year,Mailed check,DSL,Yes,No,0,130.07945930084426,0
2609,23,Female,44,143.61338660130562,4597.840861495111,Month-to-month,Electronic check,Fiber optic,No,No,4,90.50834845710278,1
2610,19,Female,5,30.851352790382627,6438.981975603698,One year,Credit card,Fiber optic,No internet,Yes,8,53.62608471800575,1
2611,40,Female,55,20.73251878198579,5071.964254573928,Two year,Bank transfer,DSL,No internet,No internet,0,161.37087684373836,0
2612,61,Male,30,23.873969284845824,6324.965112525284,Two year,Bank transfer,Fiber optic,No,No internet,9,29.218134186018787,0
2613,19,Male,29,93.2354171084853,5604.579961160932,One year,Credit card,Fiber optic,Yes,Yes,6,13.074910170532714,1
2614,55,Female,26,119.16834528932944,1625.6704380835183,Month-to-month,Electronic check,Fiber optic,No internet,Yes,6,34.464875550166695,1
2615,34,Female,26,67.7197435968545,513.6001564678102,Month-to-month,Bank transfer,No,No,No internet,4,37.81935309454852,1
2616,52,Male,37,90.88109271459042,7236.8347239767145,Month-to-month,Bank transfer,No,Yes,No,3,101.46717400808616,0
2617,51,Male,53,87.12762141130979,7570.683706518465,Month-to-month,Electronic check,Fiber optic,No internet,No internet,8,116.22713510829638,1
2618,40,Female,30,32.320215906962545,5842.76514338863,Month-to-month,Bank transfer,No,Yes,No,4,86.26389278999585,1
2619,47,Female,3,61.80647434912636,5821.225999297997,Month-to-month,Credit card,DSL,No internet,Yes,0,44.70911169742588,1
2620,69,Female,43,22.52657017369926,2234.1619359034653,Two year,Credit card,Fiber optic,No,Yes,8,32.47245279496728,0
2621,25,Female,7,34.391739544846416,4385.289500166479,Two year,Electronic check,Fiber optic,No,Yes,4,93.6658347510335,1
